"","X","Lat","Long","loc","unique"
"107269",107269,51.4833,-78.7667,"Waskaganish , QC",FALSE
"107270",107270,43.8661,-81.1483,"Wroxeter , ON",FALSE
"107271",107271,46.3395,-63.7009,"Central Bedeque , PE",FALSE
"107272",107272,46.8885,-64.1397,"Saint Louis , PE",FALSE
"107273",107273,44.7145,-63.2757,"Porters Lake , NS",FALSE
"107274",107274,45.4255,-75.353,"Leonard , ON",FALSE
"107275",107275,46.2468,-71.2106,"Saint-pierre-de-broughton , QC",FALSE
"107276",107276,43.3051,-80.6213,"Plattsville , ON",FALSE
"107277",107277,47.9697,-66.1912,"New Mills , NB",FALSE
"107278",107278,42.9449,-80.442,"Teeterville , ON",FALSE
"107279",107279,22.4,-101.1167,"Centro , 24",FALSE
"107280",107280,25.9769,-98.9097,"Nuevo Progreso , 19",FALSE
"107281",107281,19.2833,-99.15,"Huipulco , 9",FALSE
"107282",107282,24.7833,-100.0333,"Brownsville , 19",FALSE
"107283",107283,21.7833,-103.3167,"Sánchez Román , 32",FALSE
"107284",107284,23.7667,-100.1,"Acuña , 19",FALSE
"107285",107285,20.1375,-100.5311,"Purisima , 11",FALSE
"107286",107286,16.4067,-95.6092,"Mixtequilla , 20",FALSE
"107287",107287,22.3167,-102.1,"Carrillo Puerto , 32",FALSE
"107289",107289,45.5307,-76.4551,"Bristol , QC",FALSE
"107290",107290,45.1767,-74.964,"Avonmore , ON",FALSE
"107292",107292,20.1167,-100.85,"Obrajuelo , 11",FALSE
"107293",107293,43.1576,-80.8992,"Embro , ON",FALSE
"107294",107294,42.7475,-80.7753,"Straffordville , ON",FALSE
"107295",107295,46.4434,-72.7725,"Saint-Étienne-des-grès , QC",FALSE
"107296",107296,46.1165,-74.4845,"Saint-faustin , QC",FALSE
"107297",107297,45.6825,-75.9307,"Alcove , QC",FALSE
"107298",107298,42.9265,-80.6045,"Otterville , ON",FALSE
"107300",107300,42.8388,-80.6359,"Courtland , ON",FALSE
"107301",107301,42.6577,-82.5005,"Port Lambton , ON",FALSE
"107303",107303,43.2846,-79.7865,"Hamilton Beach , ON",FALSE
"107304",107304,46.3075,-75.5005,"Lac Du Cerf , QC",FALSE
"107305",107305,45.0031,-63.325,"Gays River , NS",FALSE
"107306",107306,45.7827,-66.1191,"Jemseg , NB",FALSE
"107307",107307,50.1333,-99.1,"Helston , MB",FALSE
"107308",107308,51.4667,-112.9667,"Hesketh , AB",FALSE
"107310",107310,53.5333,-117.0167,"Medicine Lodge , AB",FALSE
"107311",107311,45.7606,-71.6012,"Ham Sud , QC",FALSE
"107312",107312,41.485,-93.3885,"Ford , IA",FALSE
"107313",107313,46.766,-112.7036,"Finn , MT",FALSE
"107314",107314,37.3292,-86.3647,"South , KY",FALSE
"107316",107316,44.3334,-76.8305,"Camden East , ON",FALSE
"107317",107317,45.7999,-74.6419,"Harrington , QC",FALSE
"107318",107318,45.33,-64.398,"Black Rock , NS",FALSE
"107319",107319,47.2299,-65.2692,"Allainville , NB",FALSE
"107320",107320,46.9259,-65.8194,"Exmoor , NB",FALSE
"107322",107322,42.1993,-82.7206,"South Woodslee , ON",FALSE
"107323",107323,47.4403,-70.0213,"Riviere-ouelle , QC",FALSE
"107324",107324,47.5629,-70.5415,"Saint-urbain , QC",FALSE
"107325",107325,48.6551,-94.1725,"Stratton , ON",FALSE
"107327",107327,43.075,-81.8337,"Arkona , ON",FALSE
"107329",107329,46.1318,-72.6073,"La Visitation , QC",FALSE
"107330",107330,46.495,-72.9605,"Saint-Élie , QC",FALSE
"107331",107331,45.6895,-61.1981,"Cleveland , NS",FALSE
"107332",107332,45.7648,-72.3014,"L'avenir , QC",FALSE
"107334",107334,46.6183,-107.5512,"Sumatra , MT",FALSE
"107338",107338,45.4836,-75.9481,"Breckenridge , QC",FALSE
"107339",107339,48.4333,-71.8667,"Métabetchouan-lac-à-la-croix , QC",FALSE
"107340",107340,45.2837,-72.7799,"Adamsville , QC",FALSE
"107341",107341,45.291,-65.699,"Fairfield , NB",FALSE
"107342",107342,43.6688,-81.0154,"Atwood , ON",FALSE
"107343",107343,44.6089,-63.6548,"Beechville , NS",FALSE
"107345",107345,47.2728,-65.1323,"Fairisle , NB",FALSE
"107347",107347,46.2408,-63.5418,"Tryon , PE",FALSE
"107348",107348,44.3354,-64.4679,"Dayspring , NS",FALSE
"107349",107349,45.2435,-73.1167,"Saint Alexandre , QC",FALSE
"107351",107351,47.7384,-64.6307,"Chiasson , NB",FALSE
"107352",107352,46.9716,-65.3298,"Black River , NB",FALSE
"107354",107354,45.3278,-73.0639,"Sainte Brigide , QC",FALSE
"107355",107355,43.4435,-81.3374,"Staffa , ON",FALSE
"107356",107356,24.35,-99.9,"Los Ángeles , 19",FALSE
"107357",107357,22.9667,-102.7167,"Los Ángeles , 32",FALSE
"107358",107358,21.2,-88.7833,"Buctzotz , 31",FALSE
"107359",107359,18.7333,-97.4167,"Cañada Morelos , 21",FALSE
"107360",107360,20.7,-99.85,"Perez , 22",FALSE
"107361",107361,23.55,-98.4667,"Los Angeles , 28",FALSE
"107362",107362,17.3,-96.9,"San Francisco Telixtlahuaca , 20",FALSE
"107363",107363,20.2667,-98.2333,"Sonora , 21",FALSE
"107364",107364,22.2,-102.2667,"Los Ángeles , 1",FALSE
"107365",107365,28.6167,-109.3833,"Los Ángeles , 26",FALSE
"107366",107366,25.8667,-99.7833,"Nuevo Repueblo , 19",FALSE
"107367",107367,44.8322,-75.932,"Jasper , ON",FALSE
"107368",107368,45.1927,-76.3288,"Clayton , ON",FALSE
"107369",107369,46.1968,-73.6202,"Sainte-béatrix , QC",FALSE
"107370",107370,45.1814,-72.6598,"West Brome , QC",FALSE
"107371",107371,46.5003,-71.0658,"Scott , QC",FALSE
"107372",107372,43.9958,-77.5199,"Consecon , ON",FALSE
"107374",107374,45.2576,-75.1188,"Saint Albert , ON",FALSE
"107375",107375,43.1376,-79.4326,"Campden , ON",FALSE
"107377",107377,43.7359,-81.432,"Blyth , ON",FALSE
"107379",107379,46.2787,-70.6064,"Saint-benjamin , QC",FALSE
"107380",107380,44.1315,-78.3543,"Bailieboro , ON",FALSE
"107381",107381,18.9,-96.7069,"El Acacio , 30",FALSE
"107382",107382,18.25,-99.8333,"Sauces , 12",FALSE
"107384",107384,45.7325,-72.9209,"Saint-barnabé-sud , QC",FALSE
"107387",107387,45.823,-71.7209,"Saint-adrien , QC",FALSE
"107388",107388,45.343,-71.5655,"Sawyerville , QC",FALSE
"107390",107390,45.3215,-72.4119,"South Stukely , QC",FALSE
"107391",107391,45.4562,-72.5231,"Saint Joachim , QC",FALSE
"107393",107393,47.0418,-70.4585,"Cap-saint-ignace , QC",FALSE
"107394",107394,45.109,-71.6713,"Saint-herménégilde , QC",FALSE
"107395",107395,46.2761,-73.7718,"Saint-côme , QC",FALSE
"107396",107396,46.5316,-70.7605,"Saint Malachie , QC",FALSE
"107397",107397,42.8829,-79.9024,"Fisherville , ON",FALSE
"107398",107398,45.374,-63.7672,"Bass River , NS",FALSE
"107399",107399,42.8857,-80.1114,"Jarvis , ON",FALSE
"107400",107400,45.8541,-63.7583,"Port Howe , NS",FALSE
"107401",107401,44.8577,-65.3568,"Hampton , NS",FALSE
"107402",107402,45.1674,-63.6308,"Upper Kennetcook , NS",FALSE
"107403",107403,44.7076,-63.3523,"Lake Echo , NS",FALSE
"107404",107404,44.2297,-66.1694,"Saulnierville , NS",FALSE
"107405",107405,47.0718,-71.3049,"Saint Adolphe , QC",FALSE
"107406",107406,47.4814,-70.3205,"Les Éboulements , QC",FALSE
"107407",107407,45.1286,-73.0634,"Pike River , QC",FALSE
"107408",107408,46.1119,-71.8213,"Norbertville , QC",FALSE
"107409",107409,46.3339,-73.1454,"Saint-edouard , QC",FALSE
"107411",107411,46.4833,-72.6667,"Notre-dame-du-mont-carmel , QC",FALSE
"107412",107412,45.0668,-73.2453,"Clarenceville , QC",FALSE
"107413",107413,47.479,-64.9193,"Sheila , NB",FALSE
"107414",107414,46.4599,-63.3137,"North Rustico , PE",FALSE
"107415",107415,42.7645,-80.3187,"Vittoria , ON",FALSE
"107416",107416,42.742,-80.5747,"Langton , ON",FALSE
"107419",107419,43.0653,-80.4816,"Harley , ON",FALSE
"107420",107420,49.0278,-97.3663,"Halbstadt , MB",FALSE
"107421",107421,42.6312,-81.8688,"Bothwell , ON",FALSE
"107422",107422,45.0667,-74.5561,"Summerstown , ON",FALSE
"107423",107423,44.3018,-76.9788,"Selby , ON",FALSE
"107424",107424,46.6001,-70.8666,"Sainte Claire , QC",FALSE
"107425",107425,47.6686,-68.9773,"Saint-louis-du-ha!-ha! , QC",FALSE
"107426",107426,45.3839,-72.5016,"Warden , QC",FALSE
"107427",107427,46.0714,-72.0958,"Saint-valère , QC",FALSE
"107428",107428,42.972,-80.396,"Vanessa , ON",FALSE
"107429",107429,43.3032,-80.1278,"Rockton , ON",FALSE
"107430",107430,48.6002,-93.6823,"Devlin , ON",FALSE
"107431",107431,46.4191,-70.8773,"Saints-anges , QC",FALSE
"107434",107434,43.8556,-81.5988,"Dungannon , ON",FALSE
"107435",107435,42.681,-80.7848,"Vienna , ON",FALSE
"107437",107437,46.508,-75.9757,"Bois Franc , QC",FALSE
"107438",107438,46.1515,-73.2229,"Saint-cuthbert , QC",FALSE
"107439",107439,43.8742,-81.1087,"Gorrie , ON",FALSE
"107440",107440,44.2022,-78.9477,"Seagrave , ON",FALSE
"107441",107441,44.7065,-75.6698,"Algonquin , ON",FALSE
"107442",107442,45.473,-76.2136,"Fitzroy Harbour , ON",FALSE
"107443",107443,46.3042,-72.274,"Sainte-gertrude , QC",FALSE
"107444",107444,43.564,-80.6378,"Hawkesville , ON",FALSE
"107445",107445,43.5897,-81.0798,"Monkton , ON",FALSE
"107446",107446,45.6593,-62.9257,"Plainfield , NS",FALSE
"107447",107447,34.3752,-100.4103,"Tell , TX",FALSE
"107448",107448,45.6722,-70.9402,"Sainte-cécile-de-whitton , QC",FALSE
"107449",107449,46.1141,-72.251,"Sainte-eulalie , QC",FALSE
"107450",107450,45.7022,-71.8423,"Saint Georges , QC",FALSE
"107451",107451,46.4159,-71.7613,"Val-alain , QC",FALSE
"107452",107452,42.57,-81.563,"Eagle , ON",FALSE
"107453",107453,47.7246,-68.6501,"Auclair , QC",FALSE
"107454",107454,44.1529,-80.2033,"Hornings Mills , ON",FALSE
"107455",107455,43.8194,-81.3663,"Belgrave , ON",FALSE
"107457",107457,45.1511,-74.5807,"Williamstown , ON",FALSE
"107458",107458,44.9941,-75.4469,"South Mountain , ON",FALSE
"107460",107460,44.2099,-80.6238,"Priceville , ON",FALSE
"107461",107461,48.8124,-124.17,"Honeymoon Bay , BC",FALSE
"107462",107462,46.6301,-70.6589,"Saint-damien-de-buckland , QC",FALSE
"107463",107463,46.6755,-71.7785,"Cap Santé , QC",FALSE
"107464",107464,45.2256,-73.7342,"Saint-urbain-premier , QC",FALSE
"107465",107465,45.0591,-72.8367,"Frelighsburg , QC",FALSE
"107467",107467,45.1587,-74.7093,"Martintown , ON",FALSE
"107468",107468,45.119,-75.0113,"Newington , ON",FALSE
"107470",107470,42.2149,-82.6436,"Ruscom , ON",FALSE
"107471",107471,46.8291,-70.3925,"Rosaire , QC",FALSE
"107472",107472,46.2282,-71.3742,"Kinnear's Mills , QC",FALSE
"107474",107474,46.1013,-73.4242,"Lourdes , QC",FALSE
"107475",107475,46.1106,-71.5742,"Saint-ferdinand , QC",FALSE
"107476",107476,38.9048,-88.8537,"Loogootee , IL",FALSE
"107477",107477,46.5782,-70.287,"Saint-magloire , QC",FALSE
"107478",107478,46.5714,-70.0954,"Saint-just-de-bretenières , QC",FALSE
"107479",107479,47.9163,-69.4367,"Saint-arsène , QC",FALSE
"107480",107480,46.1586,-71.7097,"Sainte Sophie , QC",FALSE
"107481",107481,47.652,-68.751,"Saint-juste-du-lac , QC",FALSE
"107482",107482,47.3601,-68.2386,"Saint Basile , NB",FALSE
"107483",107483,46.2255,-70.9465,"Saint-jules , QC",FALSE
"107484",107484,45.2529,-73.9122,"Saint-Étienne-de-beauharnois , QC",FALSE
"107486",107486,45.1795,-75.2844,"Morewood , ON",FALSE
"107487",107487,45.7022,-71.8423,"Saint-georges-de-windsor , QC",FALSE
"107488",107488,45.0531,-72.3952,"Mansonville , QC",FALSE
"107489",107489,46.5808,-72.2013,"Sainte-anne-de-la-pérade , QC",FALSE
"107490",107490,45.3278,-73.0639,"Sainte-brigide-d'iberville , QC",FALSE
"107492",107492,46.6978,-67.6736,"Perth-andover , NB",FALSE
"107493",107493,45.3475,-67.0926,"Rollingdam , NB",FALSE
"107494",107494,45.7278,-65.6011,"Berwick , NB",FALSE
"107495",107495,44.2412,-81.0558,"Elmwood , ON",FALSE
"107496",107496,45.4968,-74.9927,"Curran , ON",FALSE
"107497",107497,42.69,-81.386,"Iona , ON",FALSE
"107498",107498,46.54,-67.5869,"Holmesville , NB",FALSE
"107499",107499,45.5786,-65.4962,"Jeffries Corner , NB",FALSE
"107500",107500,57.6135,-131.6799,"Jacksons , BC",FALSE
"107501",107501,46.0263,-66.0799,"Minto , NB",FALSE
"107503",107503,45.1435,-73.7931,"Aubrey , QC",FALSE
"107504",107504,42.829,-80.9307,"Springfield , ON",FALSE
"107506",107506,44.9546,-63.4525,"Lantz , NS",FALSE
"107507",107507,46.7815,-75.3344,"Mont-saint-michel , QC",FALSE
"107508",107508,45.9427,-70.9454,"Saint Evariste , QC",FALSE
"107509",107509,44.7562,-63.0283,"Head Of Jeddore , NS",FALSE
"107510",107510,45.5363,-60.9055,"Petit-de-grat , NS",FALSE
"107511",107511,47.0105,-67.2979,"Oxbow , NB",FALSE
"107512",107512,46.7029,-71.4084,"Saint Nicholas , QC",FALSE
"107513",107513,47.1825,-70.2175,"Saint-aubert , QC",FALSE
"107514",107514,47.2823,-70.1368,"Sainte-louise , QC",FALSE
"107515",107515,47.132,-70.3647,"L'islet-sur-mer , QC",FALSE
"107516",107516,47.0854,-70.34,"Lamartine , QC",FALSE
"107517",107517,46.5426,-71.635,"Laurier , QC",FALSE
"107518",107518,46.5008,-71.1359,"Saint-bernard , QC",FALSE
"107519",107519,45.7852,-70.9715,"Saint-sébastien , QC",FALSE
"107521",107521,47.5917,-69.7996,"Saint Germain , QC",FALSE
"107522",107522,44.2034,-80.4826,"Proton Station , ON",FALSE
"107523",107523,42.7935,-80.7441,"Eden , ON",FALSE
"107524",107524,48.0323,-65.0742,"Shigawake , QC",FALSE
"107525",107525,46.4755,-67.5719,"Bath , NB",FALSE
"107526",107526,45.9715,-71.3765,"Coleraine , QC",FALSE
"107528",107528,43.5725,-80.8358,"Millbank , ON",FALSE
"107529",107529,44.4077,-66.1833,"Little River , NS",FALSE
"107530",107530,47.7094,-69.1351,"Saint Honore , QC",FALSE
"107531",107531,43.3915,-81.2221,"Fullarton , ON",FALSE
"107532",107532,43.3109,-81.3272,"Woodham , ON",FALSE
"107533",107533,17.2667,-100.875,"San Pedro , 12",FALSE
"107534",107534,18.9,-96.3,"Santa Lucía , 30",FALSE
"107535",107535,18.1167,-93.3,"Tulipán , 27",FALSE
"107536",107536,19.4158,-99.4944,"Santa María Zolotepec , 15",FALSE
"107537",107537,18.5,-88.3,"Ciudad Chetumal , 23",FALSE
"107538",107538,23.3833,-105.3833,"El Salto , 10",FALSE
"107539",107539,17.1,-93.45,"Gómez , 5",FALSE
"107540",107540,26.1,-99.6167,"Cerralvo , 19",FALSE
"107541",107541,28.3167,-110.6333,"Zaragoza , 26",FALSE
"107542",107542,24.5867,-106.7572,"Las Vegas , 25",FALSE
"107543",107543,27.4333,-103.5333,"Rancho El Carmen , 7",FALSE
"107544",107544,18.85,-99.6167,"Progreso Hidalgo , 15",FALSE
"107545",107545,47.8711,-64.6374,"Petite-riviere-de-l'ile , NB",FALSE
"107546",107546,45.6299,-65.824,"Springfield , NB",FALSE
"107547",107547,46.0162,-66.9366,"Zealand , NB",FALSE
"107548",107548,42.9025,-80.5049,"La Salette , ON",FALSE
"107549",107549,44.0838,-78.3253,"Bewdley , ON",FALSE
"107550",107550,46.268,-70.3295,"Saint Louis De Gonzague , QC",FALSE
"107551",107551,45.9645,-70.8281,"Saint-honoré-de-shenley , QC",FALSE
"107552",107552,45.1627,-73.6738,"Sainte-clotilde-de-châteauguay , QC",FALSE
"107553",107553,20.65,-103.25,"Zalatitán , 14",FALSE
"107554",107554,20.35,-103.9333,"San Jacinto , 14",FALSE
"107555",107555,19.5333,-102.45,"Los Angeles , 16",FALSE
"107556",107556,22.8833,-99.0167,"Loma Alta , 28",FALSE
"107557",107557,18.6333,-98.9333,"Huitzila , 17",FALSE
"107559",107559,45.2966,-62.0054,"Aspen , NS",FALSE
"107561",107561,42.3935,-81.8422,"Morpeth , ON",FALSE
"107562",107562,42.3901,-82.2911,"Paincourt , ON",FALSE
"107563",107563,45.1813,-75.1113,"Berwick , ON",FALSE
"107564",107564,45.6399,-63.6742,"Greenville , NS",FALSE
"107565",107565,44.1915,-78.0575,"Roseneath , ON",FALSE
"107566",107566,43.8986,-80.6287,"Kenilworth , ON",FALSE
"107567",107567,47.0623,-69.7286,"Saint-omer , QC",FALSE
"107568",107568,46.4159,-71.7613,"Val Alain , QC",FALSE
"107569",107569,46.9659,-69.7744,"Saint Pamphile , QC",FALSE
"107570",107570,46.4191,-70.8773,"Saints Anges , QC",FALSE
"107571",107571,46.5625,-71.4383,"Saint Agapit , QC",FALSE
"107572",107572,46.8307,-72.3437,"Montauban , QC",FALSE
"107573",107573,45.5833,-70.8833,"Megantic , QC",FALSE
"107574",107574,42.332,-82.0985,"Charing Cross , ON",FALSE
"107575",107575,45.5103,-76.936,"Douglas , ON",FALSE
"107576",107576,43.8731,-81.0313,"Fordwich , ON",FALSE
"107577",107577,46.0667,-72.8333,"Saint Francois Du Lac , QC",FALSE
"107578",107578,45.1643,-75.4601,"Vernon , ON",FALSE
"107580",107580,45.9427,-70.9454,"Saint-Évariste-de-forsyth , QC",FALSE
"107581",107581,42.6759,-80.524,"Walsingham , ON",FALSE
"107582",107582,56.2,-117.4167,"Roma , AB",FALSE
"107583",107583,46.7333,-71.2667,"Chaudière-bassin , QC",FALSE
"107584",107584,44.2983,-76.4167,"Codes Corner , ON",FALSE
"107585",107585,43.3266,-80.2073,"Sheffield , ON",FALSE
"107586",107586,46.3523,-70.6663,"Saint Odilon , QC",FALSE
"107587",107587,46.2019,-71.5791,"Adderley , QC",FALSE
"107588",107588,18.9167,-96.8167,"Ojo De Agua Grande , 30",FALSE
"107589",107589,25.8833,-100.2,"Rancho Los Encinitos , 19",FALSE
"107590",107590,18.0917,-94.2917,"El Tigrillo , 30",FALSE
"107591",107591,18.7833,-99.0667,"La Nopalera , 17",FALSE
"107592",107592,45.5739,-74.1005,"Saint-benoît , QC",FALSE
"107593",107593,21.0167,-102.2833,"Sartenejas , 14",FALSE
"107594",107594,46.402,-73.015,"Renversy , QC",FALSE
"107595",107595,46.9695,-64.8323,"Pointe Au Sapin , NB",FALSE
"107596",107596,45.34,-72.8612,"Angéline , QC",FALSE
"107597",107597,51.2167,-101.15,"Bield , MB",FALSE
"107598",107598,45.1593,-76.6868,"Flower Station , ON",FALSE
"107600",107600,32.7943,-93.5354,"Ivan , LA",FALSE
"107601",107601,45.1093,-63.3198,"Fort Ellis , NS",FALSE
"107602",107602,45.8731,-76.018,"Venosta , QC",FALSE
"107604",107604,49.0659,-96.8123,"Tolstoi , MB",FALSE
"107605",107605,42.6698,-80.4175,"Saint Williams , ON",FALSE
"107606",107606,45.7912,-60.8728,"Roberta , NS",FALSE
"107607",107607,46.4189,-62.5829,"Saint Peter , PE",FALSE
"107608",107608,52.2333,-55.8333,"Lodge , NL",FALSE
"107609",107609,46.3277,-72.1811,"Sainte Marie , QC",FALSE
"107610",107610,44.2693,-66.1578,"Little Brook , NS",FALSE
"107611",107611,45.3389,-66.3038,"Nerepis , NB",FALSE
"107612",107612,46.2751,-72.511,"Saint-grégoire , QC",FALSE
"107613",107613,46.0714,-72.0958,"Saint Valère , QC",FALSE
"107616",107616,47.9729,-66.442,"Balmoral , NB",FALSE
"107617",107617,45.2139,-73.2874,"Saint Blaise , QC",FALSE
"107618",107618,19.7333,-98.0667,"Ciénega Larga , 21",FALSE
"107619",107619,19.1833,-100.2167,"Colorines , 15",FALSE
"107620",107620,18.9333,-96.9333,"Calería , 30",FALSE
"107621",107621,27.9333,-110.9,"Heroica Guaymas , 26",FALSE
"107622",107622,46.1352,-74.473,"Lac-carré , QC",FALSE
"107623",107623,45.3215,-72.4119,"Stukely-sud , QC",FALSE
"107624",107624,46.0723,-70.7924,"Saint Benoit Labre , QC",FALSE
"107625",107625,20.4833,-99.4,"Francisco , 13",FALSE
"107626",107626,18.3167,-100.65,"Ciudad Altamirano , 12",FALSE
"107627",107627,42.8164,-81.5531,"Melbourne , ON",FALSE
"107628",107628,46.3291,-71.055,"Saint-séverin , QC",FALSE
"107629",107629,46.1352,-74.473,"Lac Carre , QC",FALSE
"107630",107630,45.6612,-70.7364,"Audet , QC",FALSE
"107631",107631,34.2261,-100.9358,"Flomot , TX",FALSE
"107632",107632,55.75,-118.2333,"Belloy , AB",FALSE
"107633",107633,45.9109,-65.4488,"Perry Settlement , NB",FALSE
"107634",107634,25.8167,-100.1667,"Agua Fría , 19",FALSE
"107636",107636,46.1338,-71.5914,"Woodside , QC",FALSE
"107750",107750,45.5,-73.5833," , QC",FALSE
"107751",107751,49.8833,-97.1667," , MB",FALSE
"107752",107752,53.55,-113.5," , AB",FALSE
"107753",107753,49.25,-123.1333," , BC",FALSE
"107754",107754,44.65,-63.6," , NS",FALSE
"107755",107755,43.6667,-79.4167," , ON",FALSE
"107756",107756,45.9106,-66.6586," , NB",FALSE
"107757",107757,47.55,-52.6667," , NL",FALSE
"107758",107758,52.1333,-106.6667," , SK",FALSE
"107760",107760,62.45,-114.35," , NT",FALSE
"107761",107761,46.2382,-63.1395," , PE",FALSE
"107762",107762,24.7994,-107.3897," , 25",FALSE
"107763",107763,21.1167,-101.6667," , 11",FALSE
"107764",107764,22.15,-100.9833," , 24",FALSE
"107765",107765,21.1667,-86.8333," , 23",FALSE
"107766",107766,20.9667,-89.6167," , 31",FALSE
"107767",107767,19.2,-96.1333," , 30",FALSE
"107768",107768,25.4167,-101," , 7",FALSE
"107769",107769,16.75,-93.1167," , 5",FALSE
"107806",107806,46.1756,-72.2271,"Aston-jonction , QC",FALSE
"107807",107807,45.57,-72.8528,"Saint-dominique , QC",FALSE
"107808",107808,44.0577,-64.6868,"Brooklyn , NS",FALSE
"107809",107809,62.8167,-92.0833," , NU",FALSE
"107810",107810,46.9169,-70.6267,"Saint Pierre , QC",FALSE
"107811",107811,47.5988,-72.7439,"La Croche , QC",FALSE
"107812",107812,62.7833,-138.2833,"Selwyn , YT",FALSE
"107813",107813,47.5917,-69.7996,"Saint-germain , QC",FALSE
"107815",107815,46.4143,-71.2383,"Beaurivage , QC",FALSE
"107816",107816,51.6667,-109.9833,"Loverna , SK",FALSE
"107817",107817,45.8377,-71.3807,"Beaulac , QC",FALSE
"107820",107820,46.3075,-75.5005,"Lac-du-cerf , QC",FALSE
"107821",107821,46.2972,-70.9764,"Saint-frédéric , QC",FALSE
"107822",107822,42.9139,-80.4159,"Windham Centre , ON",FALSE
"107823",107823,20.5306,-100.4931,"Los Ángeles , 22",FALSE
"107824",107824,20.7111,-101.7578,"Los Ángeles , 11",FALSE
"107825",107825,20.3,-100.35,"San Pedro , 22",FALSE
"107826",107826,19.9833,-98.45,"Los Ángeles , 13",FALSE
"107827",107827,19.9583,-98.7083,"La Trinidad , 13",FALSE
"107828",107828,25.1167,-101.0167,"Los Ángeles , 7",FALSE
"107829",107829,19.3,-103.6667,"Providencia , 8",FALSE
"107830",107830,20.4333,-104.8167,"Los Ángeles , 14",FALSE
"107831",107831,22.6667,-102.1667,"La Unión De San Antonio , 32",FALSE
"107832",107832,22.1,-102.0667,"Oriente , 1",FALSE
"107833",107833,26.3667,-107.3,"Los Angeles , 6",FALSE
"107834",107834,18.1833,-89.15,"Los Ángeles , 4",FALSE
"107835",107835,19.3667,-98.1167,"San Miguel , 29",FALSE
"107836",107836,16.2214,-94.1869,"Los Ángeles , 20",FALSE
"107837",107837,32.5103,-114.9233,"Hermosillo , 2",FALSE
"107838",107838,17,-97.2167,"Piedras , 20",FALSE
"107839",107839,20.0333,-104.8667,"Llano Grande , 14",FALSE
"107840",107840,22.65,-105.8167,"Los Ángeles , 25",FALSE
"107841",107841,19.2667,-99.1689,"San Pedro Martir , 9",FALSE
"107842",107842,20.5167,-101.1833,"Uruétaro , 11",FALSE
"107843",107843,24.55,-98.9167,"Mérida , 28",FALSE
